status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,good_reception,bad_reception,reduce_message
153080620724_10158090565755725,Thank you South Dakota!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090565755725/?type=3,2016-11-08 21:05:09,326228,4065,16623,278120,40428,399,594,270,6417,204821.5,13239.0,"['Thank', 'South', 'Dakota']"
153080620724_10158090551120725,Thank you North Dakota!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090551120725/?type=3,2016-11-08 21:03:48,325342,3952,16983,277934,40184,385,600,261,5978,205010.5,12347.5,"['Thank', 'North', 'Dakota']"
153080620724_10158090548745725,Thank you Wyoming!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090548745725/?type=3,2016-11-08 21:03:19,319525,3976,17893,272851,39996,376,575,240,5487,203637.0,11334.0,['Wyoming']
153080620724_10158090224665725,Thank you Tennessee!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090224665725/?type=3,2016-11-08 20:11:49,429470,10949,40159,364462,55213,527,956,469,7843,298209.5,16389.5,"['Thank', 'Tennessee']"
153080620724_10158090223635725,Thank you Oklahoma!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090223635725/?type=3,2016-11-08 20:11:30,373744,6382,28269,317818,47985,456,732,351,6402,249753.5,13330.5,"['Thank', 'Oklahoma']"
153080620724_10158090170170725,Thank you Mississippi!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090170170725/?type=3,2016-11-08 20:05:43,367659,5636,28882,313361,46710,459,697,300,6132,247172.5,12714.0,"['Thank', 'Mississippi']"
153080620724_10158090138780725,Thank you Missouri!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090138780725/?type=3,2016-11-08 20:02:48,410811,7791,42159,350058,51804,582,858,512,6997,290653.5,14762.0,"['Thank', 'Missouri']"
153080620724_10158090100385725,Thank you South Carolina!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090100385725/?type=3,2016-11-08 19:58:36,396396,6647,28683,338119,50465,537,724,350,6201,263086.0,12927.0,"['Thank', 'South', 'Carolina']"
153080620724_10158089952815725,THANK YOU INDIANA!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158089952815725/?type=3,2016-11-08 19:34:49,296379,4880,13593,249021,41217,342,522,258,5019,186459.0,10425.0,"['THANK', 'YOU', 'INDIANA']"
153080620724_10158089951245725,THANK YOU INDIANA!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158089951245725/?type=3,2016-11-08 19:34:30,386855,5832,24394,329914,49775,480,739,301,5646,251803.0,11743.5,"['THANK', 'YOU', 'INDIANA']"
153080620724_10158089949030725,THANK YOU KENTUCKY!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158089949030725/?type=3,2016-11-08 19:34:12,483356,12319,45417,409449,64547,855,1094,523,6888,338252.0,14560.5,"['THANK', 'YOU', 'KENTUCKY']"
153080620724_10158089677515725,TODAY WE MAKE AMERICA GREAT AGAIN!,,video,https://www.facebook.com/DonaldTrump/videos/10158089677515725/,2016-11-08 18:53:40,204537,48344,19287,150108,46619,543,1714,415,5138,151146.5,10898.5,"['TODAY', 'WE', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158088920965725,"Interview with Anthony Scaramucci! TODAY WE MAKE AMERICA GREAT AGAIN!

Go to https://vote.gop to find your polling location.",,video,https://www.facebook.com/DonaldTrump/videos/10158088920965725/,2016-11-08 16:37:54,62893,21085,4851,45867,14274,182,595,99,1876,44666.0,3900.5,"['Interview', 'Anthony', 'Scaramucci', 'TODAY', 'WE', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN', 'Go', 'https', 'polling', 'location']"
153080620724_10158088769865725,"Interview with Eric Trump! TODAY WE MAKE AMERICA GREAT AGAIN!

Go to https://vote.gop to find your polling location.",,video,https://www.facebook.com/DonaldTrump/videos/10158088769865725/,2016-11-08 16:11:05,69053,17818,5932,51626,14474,186,478,104,2185,49371.0,4526.0,"['Interview', 'Eric', 'Trump', 'TODAY', 'WE', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN', 'Go', 'https', 'polling', 'location']"
153080620724_10158088606090725,TRUMP TRAIN - GET OUT & VOTE! LETS MAKE AMERCA GREAT AGAIN!!,,video,https://www.facebook.com/DonaldTrump/videos/10158088606090725/,2016-11-08 15:47:44,61222,3413,6950,52033,6694,149,326,46,1974,43284.5,4017.0,"['TRUMP', 'TRAIN', 'GET', 'OUT', 'VOTE', 'LETS', 'MAKE', 'AMERCA', 'GREAT', 'AGAIN']"
153080620724_10158088575475725,TODAY WE MAKE AMERICA GREAT AGAIN!,,video,https://www.facebook.com/DonaldTrump/videos/10158088575475725/,2016-11-08 15:47:26,155757,45394,17803,111466,39633,443,1068,228,2919,122513.5,6180.0,"['TODAY', 'WE', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158087703365725,We need your vote. Go to the POLLS! Let's continue this MOVEMENT! Find your polling location: https://vote.gop,,video,https://www.facebook.com/DonaldTrump/videos/10158087703365725/,2016-11-08 12:59:50,182117,15563,17794,159410,18097,200,1936,88,2386,124693.0,4904.0,"['We', 'need', 'vote', 'Go', 'POLLS', 'Let', 'continue', 'MOVEMENT', 'Find', 'polling', 'location', 'https']"
153080620724_10158086859130725,TODAY WE MAKE AMERICA GREAT AGAIN!,,video,https://www.facebook.com/DonaldTrump/videos/10158086859130725/,2016-11-08 11:45:41,189896,50718,14787,145363,40371,342,1631,167,2022,135575.0,4294.5,"['TODAY', 'WE', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158086806115725,VOTE TODAY! Go to https://vote.gop to find your polling location. We are going to Make America Great Again!,,video,https://www.facebook.com/DonaldTrump/videos/10158086806115725/,2016-11-08 10:50:06,197159,13059,19344,169856,23118,162,2133,97,1793,137224.0,3731.5,"['VOTE', 'TODAY', 'Go', 'https', 'polling', 'location', 'We', 'going', 'Make', 'America', 'Great', 'Again']"
153080620724_10158085248285725,TODAY WE MAKE AMERICA GREAT AGAIN!,,status,,2016-11-08 08:57:41,1117431,67563,214241,948004,132594,1668,24903,1805,8457,929625.5,19621.5,"['TODAY', 'WE', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158082604295725,Today we are going to win the great state of MICHIGAN and we are going to WIN back the White House! Thank you MI! Watch here: https://www.facebook.com/DonaldTrump/videos/10158081600190725/,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158082604295725/?type=3,2016-11-08 01:44:14,65744,4016,2242,56229,7738,136,282,26,1333,39351.5,2705.0,"['Today', 'going', 'win', 'great', 'state', 'MICHIGAN', 'going', 'WIN', 'White', 'House', 'Thank', 'MI', 'Watch', 'https']"
153080620724_10158081600190725,"YOU have created a MOVEMENT that will change America. A MOVEMENT that will MAKE AMERICA SAFE AND GREAT AGAIN!
I am honored to be here with YOU. Join me LIVE in Grand Rapids, Michigan for my final campaign rally. I will miss these rallies, but tomorrow we have bigger plans. Tomorrow we #DrainTheSwamp! I love you AMERICA!

SHARE this post, confirm your polling location at Vote.GOP, and VOTE TOMORROW",,video,https://www.facebook.com/DonaldTrump/videos/10158081600190725/,2016-11-08 00:00:39,205618,271931,74066,131664,63528,1096,2277,711,6342,241555.0,13750.5,"['created', 'MOVEMENT', 'change', 'America', 'MOVEMENT', 'MAKE', 'AMERICA', 'SAFE', 'AND', 'GREAT', 'AGAIN', 'honored', 'YOU', 'Join', 'LIVE', 'Grand', 'Rapids', 'Michigan', 'final', 'campaign', 'rally', 'miss', 'rallies', 'tomorrow', 'bigger', 'plans', 'Tomorrow', 'DrainTheSwamp', 'love', 'AMERICA', 'SHARE', 'post', 'confirm', 'polling', 'location', 'VOTE', 'TOMORROW']"
153080620724_10158081552880725,"Unbelievable evening in New Hampshire- THANK YOU! Flying to Grand Rapids, Michigan now - see you soon! Everyone get out & VOTE #TrumpPence16 tomorrow. Together, WE will MAKE AMERICA SAFE AND GREAT AGAIN! VOTE.GOP",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158081552880725/?type=3,2016-11-07 22:49:30,83054,4901,4197,71865,9460,137,257,24,1311,51825.0,2658.0,"['Unbelievable', 'evening', 'New', 'THANK', 'YOU', 'Flying', 'Grand', 'Rapids', 'Michigan', 'see', 'Everyone', 'get', 'VOTE', 'tomorrow', 'WE', 'MAKE', 'AMERICA', 'SAFE', 'AND', 'GREAT', 'AGAIN']"
153080620724_10158080636820725,"Join me LIVE in Manchester, NH!

Be a voter. Learn more >> http://www.Vote.GOP
Contribute at >> www.DonaldJTrump.com/DrainTheSwamp",,video,https://www.facebook.com/DonaldTrump/videos/10158080636820725/,2016-11-07 20:10:14,406627,612005,127842,254583,129070,2409,4486,1694,14385,450533.5,31311.0,"['Join', 'LIVE', 'Manchester', 'NH', 'Be', 'voter', 'Learn', 'http', 'Contribute']"
153080620724_10158080275030725,Big news to share in New Hampshire tonight! Polls looking great! See you soon.,,status,,2016-11-07 19:23:44,114368,5100,2747,102280,10564,332,332,29,831,66156.5,1705.5,"['Big', 'news', 'share', 'New', 'Hampshire', 'tonight', 'Polls', 'looking', 'great', 'See']"
153080620724_10158080255520725,"Thank you Michigan! Just received poll --- get out and VOTE, VOTE, VOTE!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158080255520725/?type=3,2016-11-07 19:23:07,70995,3689,6589,61383,7709,612,324,69,898,48896.0,1899.5,"['Thank', 'Michigan', 'Just', 'received', 'poll', 'get', 'VOTE', 'VOTE', 'VOTE']"
153080620724_10158080188865725,"Today in Florida, I pledged to stand with the people of Cuba and Venezuela in their fight against oppression, and to help the people of Haiti to recover and rebuild, and to bring jobs and education to all the comunities of Florida -- including Dominicans, Puerto Ricans, Cubans, Venezuelans and all Floridians.",,status,,2016-11-07 19:13:51,123159,4450,9741,111813,9754,157,918,28,489,80429.0,1020.0,"['Today', 'Florida', 'pledged', 'stand', 'people', 'Cuba', 'Venezuela', 'fight', 'oppression', 'help', 'people', 'Haiti', 'recover', 'rebuild', 'bring', 'jobs', 'education', 'comunities', 'Florida', 'including', 'Dominicans', 'Puerto', 'Ricans', 'Cubans', 'Venezuelans', 'Floridians']"
153080620724_10158079260770725,"Join me LIVE in Scranton, PA!

Be a voter. Learn more >> http://www.Vote.GOP
Contribute at >> www.DonaldJTrump.com/DrainTheSwamp",,video,https://www.facebook.com/DonaldTrump/videos/10158079260770725/,2016-11-07 17:50:34,192006,231017,40641,127998,56081,936,1855,511,4625,181977.5,10016.5,"['Join', 'LIVE', 'Scranton', 'PA', 'Be', 'voter', 'Learn', 'http', 'Contribute']"
153080620724_10158079504475725,MAKE AMERICA GREAT AGAIN!,,status,,2016-11-07 17:17:46,584528,22155,68843,511921,61299,644,7414,433,2817,421168.0,6283.5,"['MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158079136895725,I love you North Carolina- thank you for your amazing support! Get out and VOTE.GOP tomorrow! Watch: https://www.facebook.com/DonaldTrump/videos/10158078712110725/,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158079136895725/?type=3,2016-11-07 16:07:29,85744,3356,6155,74822,9502,165,267,26,962,56310.5,1963.0,"['love', 'North', 'thank', 'amazing', 'support', 'Get', 'tomorrow', 'Watch', 'https']"
153080620724_10158078620255725,LETS MAKE AMERICA GREAT AGAIN!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158078620255725/?type=3,2016-11-07 15:00:53,149711,6912,18712,130619,15788,1507,707,130,960,110672.5,2115.0,"['LETS', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158078712110725,"Join me LIVE in Raleigh, NC!

Be a voter. Learn more >> http://www.Vote.GOP
Contribute & Add your name >> www.DonaldJTrump.com/DrainTheSwamp",,video,https://www.facebook.com/DonaldTrump/videos/10158078712110725/,2016-11-07 14:53:47,147929,159377,22882,98973,42382,643,1377,410,4144,126834.5,8903.0,"['Join', 'LIVE', 'Raleigh', 'NC', 'Be', 'voter', 'Learn', 'http', 'Contribute', 'Add', 'name']"
153080620724_10158078606485725,NEW PENNSYLVANIA POLL - THANK YOU! Get out & VOTE!! -DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158078606485725/?type=3,2016-11-07 14:25:03,77838,4108,7501,67850,8507,698,268,51,464,54381.5,1004.5,"['NEW', 'PENNSYLVANIA', 'POLL', 'THANK', 'YOU', 'Get', 'VOTE']"
153080620724_10158078308650725,"The only force strong enough to save our country is us. Tomorrow is going to be a wonderful, historic day for our movement -- the day that the American people took back their country. I'm asking you to share our message. Together, we can Make America Great Again for everyone.
https://www.youtube.com/watch?v=vST61W4bGm8",Donald Trump's Argument For America,video,https://www.youtube.com/watch?v=vST61W4bGm8,2016-11-07 13:56:23,123593,10942,34551,108749,13075,162,363,71,1173,119438.0,2452.5,"['The', 'force', 'strong', 'save', 'country', 'us', 'Tomorrow', 'going', 'wonderful', 'historic', 'day', 'movement', 'day', 'American', 'people', 'took', 'back', 'country', 'asking', 'share', 'message', 'Make', 'America', 'Great', 'Again', 'everyone', 'https']"
153080620724_10158078058530725,"Yesterday we had a HUGE rally in Michigan - 10 MILLION people saw it. These numbers are unheard of. We are going to WIN Michigan and we are going to #DrainTheSwamp.

If you missed the rally, you can Watch the LIVE playback here. 
Be a voter. Learn more >> http://www.Vote.GOP
Contribute & Add your name >> www.DonaldJTrump.com/DrainTheSwamp",,video,https://www.facebook.com/DonaldTrump/videos/10158078058530725/,2016-11-07 12:45:27,102535,57478,9907,76887,22785,345,697,164,1657,76434.0,3560.0,"['Yesterday', 'HUGE', 'rally', 'Michigan', 'MILLION', 'people', 'saw', 'These', 'numbers', 'unheard', 'We', 'going', 'WIN', 'Michigan', 'going', 'DrainTheSwamp', 'If', 'missed', 'Watch', 'LIVE', 'playback', 'Be', 'voter', 'Learn', 'http', 'Contribute', 'Add', 'name']"
153080620724_10158077455590725,"Join me LIVE in Sarasota, FL!

Be a voter. Learn more >> http://www.Vote.GOP
Contribute & Add your name >> www.DonaldJTrump.com/DrainTheSwamp",,video,https://www.facebook.com/DonaldTrump/videos/10158077455590725/,2016-11-07 11:16:20,127715,114543,19216,86899,35956,565,1141,302,2852,108794.5,6157.0,"['Join', 'LIVE', 'Sarasota', 'FL', 'Be', 'voter', 'Learn', 'http', 'Contribute', 'Add', 'name']"
153080620724_10158074849735725,Ivanka Trump on her dad as president: 'He will outwork anyone',Ivanka Trump on her dad as president: 'He will outwork anyone',link,https://www.google.com/amp/www.lehighvalleylive.com/articles/19620239/ivanka_trump_tells_lehigh_vall.amp?client=safari,2016-11-07 08:30:23,78824,4572,5988,71310,6812,85,348,11,258,51534.0,532.5,"['Ivanka', 'Trump', 'dad', 'president', 'outwork', 'anyone']"
153080620724_10158075644455725,Incredible rally in Pennsylvania last night. Thank you for all of your support! This is a MOVEMENT like we have never seen before -- and we will never see again. Get out and VOTE tomorrow! It is time to MAKE AMERICA SAFE & GREAT AGAIN!,Daniel Scavino Jr.,video,https://www.facebook.com/DanScavino/videos/1808689232680138/,2016-11-07 07:00:27,97161,5398,3,84217,10483,2033,150,19,259,54629.0,546.5,"['Incredible', 'rally', 'Pennsylvania', 'last', 'night', 'Thank', 'support', 'This', 'MOVEMENT', 'like', 'seen', 'see', 'Get', 'VOTE', 'tomorrow', 'It', 'time', 'MAKE', 'AMERICA', 'SAFE', 'GREAT', 'AGAIN']"
153080620724_10158074771180725,"Join me LIVE in Leesburg, VA!

Be a voter. Learn more >> http://www.Vote.GOP
Contribute & Add your name >> www.DonaldJTrump.com/DrainTheSwamp",,video,https://www.facebook.com/DonaldTrump/videos/10158074771180725/,2016-11-07 00:13:01,90763,92212,14536,64017,23718,526,742,187,1573,78056.5,3426.5,"['Join', 'LIVE', 'Leesburg', 'VA', 'Be', 'voter', 'Learn', 'http', 'Contribute', 'Add', 'name']"
